51,1
56,1
69,1
72,1
74,1
76,1
78,1
85,1
88,1
90,1
96,1
98,1
103,1
106,1
109,1
112,1
113,1
118,1
121,1
124,1
125,1
127,1
130,1
132,1
135,1
136,1
138,1
140,1
141,1
143,1
149,1
152,1
153,2
156,1
157,2
160,1
161,2
167,1
182,3
193,5
216,1
219,3
222,1
223,1
231,1
233,1
236,1
237,2
238,1
240,2
241,1
243,1
248,1
384,5
387,1
410,3
423,3
431,7
439,7
447,1
475,1
