60,1
65,1
78,1
81,1
83,1
85,1
87,1
94,1
97,1
99,1
105,1
107,1
112,1
115,1
118,1
121,1
122,1
127,1
130,1
133,1
134,1
136,1
139,1
141,1
144,1
145,1
147,1
149,1
150,1
152,1
158,1
161,1
162,2
165,1
166,2
169,1
170,2
176,1
191,3
202,5
225,1
228,3
231,1
232,1
240,1
242,1
245,1
246,2
247,1
249,2
250,1
252,1
257,1
393,5
396,1
419,3
432,3
440,7
448,7
456,1
484,1
